Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
898.7937456444998,15076.17743601686,3720.2645915471526,1.8761237908801454,89.02856350371187,2.7453944633361584,176.57292823089287,503.6747277612336,126.08984446492435,0
909.9042380383928,14588.7900338089,3593.3090622900254,2.660207004891917,122.91911266818687,2.6189100869402053,166.34934253396744,502.6207227578079,124.18911611372786,0
892.7819794038029,15560.515333662235,3769.2451512405496,1.5627821758300409,118.67462004161351,2.5509243303911986,131.73082840735555,478.0756062317374,89.66010637854731,0
871.3168996559882,15000.1035324591,3604.450127203556,2.3138031487809156,88.37934179743718,2.246050659139328,156.14078474503643,507.35875227910805,122.99794874163163,0
872.6570529379804,14995.349839430693,3480.4169507114193,1.8602462683517333,115.82116751303568,2.682384270101726,148.97528328935616,462.7249748924184,103.44360639829918,0
898.3623364892001,14836.052641743541,3954.4869440893763,1.9208472609951681,96.00534509527147,2.273350335059815,162.5116918735,471.65273831944796,126.46320163135826,0
872.8287614433118,15077.59534192949,3677.8074244559784,1.9080730534203951,101.2918747333171,2.4694040036218965,145.53456823133382,519.3739292481114,134.74497367570515,1
864.3577108661418,15412.549132333817,3614.7488842008825,1.5771634477529435,99.36726040103085,2.9340832439160938,143.85507548676537,469.53010307360523,110.73760887411449,0
905.3215113845948,14566.434892144549,3244.7391166923326,1.9929505170466641,93.40251358746035,2.301749729256956,177.38189165525702,516.1463481647677,117.38219277657294,0
887.2511391289572,14670.941755462372,3242.3384765072924,1.9686758889390892,109.83852343606146,2.0281032228781415,148.02558211088655,458.91608676031825,114.00644294947003,0
975.1996494291344,14848.136985611667,3558.5430964283705,2.1206201242033647,101.25886530576658,2.1842358424389667,166.52844648383532,552.9447765137521,132.354317757568,0
767.4515095803495,14327.064538263392,3529.1042395536483,2.042252572846431,95.23448576780758,2.798289648006287,145.492970299116,476.77190232787837,120.95027885272073,1
954.575342596123,14590.371070139252,3377.175486998337,2.398997274806118,86.95410556199528,2.576419341214063,183.33326518455047,493.29000284589665,137.28329380566333,0
962.3042596248814,14761.88956322767,3528.196539922412,2.4617543080236843,91.0640498628088,2.4613367863933737,136.43330741329012,509.9183978327122,124.13754202947388,1
796.3304883795926,15437.194590356365,3817.725385608719,1.4746883390860994,83.58619884397903,2.347271858406529,137.71712937505632,483.03950142496717,122.4245018063582,0
882.8656202959826,15131.280664500962,3639.0804949100598,2.4343862502953857,100.1222354841517,2.645607972265957,180.49034362231805,504.30217883213913,120.68206782602836,0
881.4279567002104,15096.794955683772,3271.7982980494526,1.4068317864450728,88.03334407715604,2.245268544702933,141.10107218209495,517.2607017356038,128.17992099257336,0
829.624415264109,15425.448981083986,3477.6982345714114,2.2939279440688676,97.34439487481458,2.591699670592779,182.02148612328784,528.8183969751045,102.62313801754657,0
861.1091656204562,14931.314105800302,3339.006703829488,2.3098693923514344,113.7010185361037,2.280623629356113,167.83681159189626,523.7449230791888,120.8534395552051,0
844.4712077267086,15195.232424964444,3422.460016718288,1.044341554168748,111.99299572921586,2.230702184417484,146.90700586878333,494.8456860859198,119.29953556272035,0
987.6135221711811,14948.389123533752,3417.2768668740714,2.046489623264705,99.67723105897382,2.3087537695524967,113.73413055965683,495.6010467786919,127.25418827157766,0
946.7839196573731,15132.681174699814,3404.470883479199,1.765751943319842,99.12915273856851,2.3873777660548114,149.61363391456328,570.473256740751,118.12298394125963,0
963.577754749708,14708.620671194209,3248.972925605321,1.6206173710323126,118.79874549421008,2.485351049219889,152.0326010706685,528.4966720474788,109.6126556583733,0
936.0836032021617,13780.591420861785,3474.469063696362,2.675426165349503,105.20756120358712,2.5706367385333344,173.34435466608747,472.3452903103936,120.073506749197,0
843.5474114391385,14932.860418906848,3387.878472630538,1.6731604296812905,96.72193540123477,1.3934904125714669,181.76894352480224,502.9996449129666,109.17159471131657,1
873.7739866860113,15711.37406804997,2914.1102619995463,1.596811535440975,85.73981882879548,2.2577048326759703,136.30025641712504,489.9457058366542,100.74737787412515,0
924.468728061396,15463.107701120796,3910.5944049003324,2.037847470002547,103.93873218164744,2.382529006793188,166.02363527976365,495.9399729823067,127.27122481485493,1
838.8936095554027,15482.698742295586,3717.7539308433343,2.342794873149208,108.29323772582862,2.951518611582499,165.308043120267,463.1151452687574,125.79061572694671,0
935.6499215086194,15618.065360903109,3424.739855015001,1.9291757069949365,93.68348475486356,2.1759992174853604,171.4682540482089,487.6423029684214,124.67090943993574,0
887.9837300920932,15044.328795480718,3503.7638099481196,2.5831852728346263,102.91202755138032,2.5488389854299736,159.9737982427109,554.3466731958174,133.0292842194581,0
881.2589596225201,15098.657853702798,3265.6691305364875,2.265487830982045,96.3642670508497,2.948509092920751,111.1500461807646,517.3722890262651,113.34968109696075,0
935.5479984101746,14691.174052282824,3839.144575562173,0.9108943401342848,98.15967600800997,2.106109441015818,146.8915513494448,425.2651577554562,105.68885857228744,0
922.213165574302,14841.963571986475,3879.457738954622,1.735266518246496,75.12177942437668,2.6181925677593205,126.8858485016617,536.5017047749384,119.29970223191955,0
881.951691709046,15307.885574885571,3531.338745649305,1.7190789503241506,97.78218596283864,2.2593184498196437,145.94788454163853,532.6888856872748,116.52499700294089,0
957.9664901682124,15601.942218584409,3704.7061288370687,2.239680476714711,109.69369302408055,2.34860987731323,169.60008472267788,489.2214408708075,111.57704283229931,0
845.9468336200051,14930.2768621595,3535.0573557867847,0.6875914718129441,93.68597444433442,2.259066749814006,156.10301671749946,521.5179063134965,119.20150846512205,1
930.7967803472131,14774.905367574294,3232.654912224814,3.2745048543588613,100.52526368215317,2.280442807475234,172.96181732794867,474.218023675484,113.88394853795415,0
929.6550628984191,15000.263979428299,3417.6353262072685,2.2655130474471052,92.44049293308079,3.316573644371948,156.83507841427078,485.89232851200927,101.63994716643168,0
884.5226780343005,15300.603374464557,3526.3855933543914,2.0744384019588455,103.60441676292773,2.7533367616214997,124.03348120662194,544.9563908200956,115.5882330920624,0
916.3066511121059,14278.072591933229,3409.090456251311,2.5907838582095732,97.83476802463827,2.830521358535863,99.5830598685453,491.8480988039087,108.63624833296143,1
837.4443211807348,13851.90952343138,3456.2693445129926,3.171827026406312,90.60758459317994,2.6475980460509487,152.97617523359182,443.90805014135026,122.31648071610923,0
946.201350960345,14724.731575254209,3481.720088498177,2.435373322294202,113.32551467665128,2.0181229634794127,145.7214706729767,498.1009033165599,113.43965241759345,0
890.7548931778506,14389.64378704292,3483.824300426908,2.47440654823581,109.28932013532216,2.618487391096992,130.46108521236235,497.6423482125693,131.11631474141052,1
873.863848974048,14745.929901176345,3510.4516980994968,2.065345012232191,93.95093236071826,2.821878884352204,115.98745500697244,535.9510570812038,136.03866067267865,1
952.4504612918445,14926.109840591263,3287.8789867206797,1.929237123316526,104.97788309417777,2.2439801577882665,135.30513573054583,500.4300926652728,126.79381373011906,0
864.782815472862,14773.375795488493,3356.596770174413,1.7621022779975495,105.3741200282038,2.789598000148338,146.1101703027045,487.3525306567912,104.4897381801668,0
829.576935181822,15726.233767235373,3243.0831468600063,1.586944004142729,106.42301235011176,2.711300862956224,163.3175564741278,531.3516843569362,135.0519599887904,1
822.1685413238048,15163.37238230116,3695.56310993724,1.6564929501502514,83.05744104004923,3.055612013444101,153.7726216313596,503.6237069750333,135.75720450373765,1
930.300497567282,15150.237179805414,3078.870611631935,1.3247220178285084,110.06606541032627,2.374665096245914,182.1613449434546,477.4993195530285,120.18790511307941,0
835.9785323751859,15311.1035720217,3730.718068663385,1.9620642746574883,94.30301037074268,2.170716705317282,129.2879188790921,534.6499268162486,133.22926160335533,0
987.7397090992182,14430.583441109615,3777.2698794525686,1.1576662113868066,96.42172066558733,2.3915115671882363,167.62117784114866,505.80985293550395,114.48324861953321,0
795.9035296058139,15519.555893710134,3439.5638826034756,2.095458262071855,126.37881752260199,2.930671297949087,150.94597486257456,500.08777900038314,101.3375406515041,0
984.8228184145019,14962.11785673227,2979.37258243454,1.981834695978829,103.01873380721011,1.9514782357474112,163.8933824823717,505.3372517423496,112.39715561378407,0
910.5508733601309,15335.240308620607,3427.737887606542,2.073467649193344,96.13677524552824,1.8794872853706903,141.26970273468913,467.8799488575021,137.29300866044755,0
895.1643444064804,14464.071383479923,3487.163167742236,1.7389342149900038,77.94705627244093,2.526818583679484,171.4336074778118,484.1703867146499,105.08920076388526,1
872.7540456595525,14223.120616991968,3297.8803560142173,3.5384301850902515,113.89764133946356,2.367223212167753,155.90449516690487,500.1074780549835,119.99521281931494,1
919.9568057176035,15408.944829012515,3396.9563212383514,2.6800579500901565,86.54790329191397,2.5023183679527055,136.411100301645,494.1600891492596,120.34143893340212,0
898.1182648787576,15188.204763048758,3806.03903977267,1.3777287499576385,89.96561096500497,2.7835935313707596,149.75951942173623,538.1728514844979,114.87025756032187,0
955.1650941008261,14548.974222821245,3632.9854324603484,2.1164340437134492,96.6864770091215,2.3342291961643444,145.20888282125802,506.5221755818101,115.56478400162885,0
905.711382433102,14565.168459362652,3315.08717712438,1.695996928531338,114.16411791700293,1.938098250720814,159.78356701275587,525.647117679092,120.72249134236203,0
907.5150880730939,15562.717392207385,3180.4801660809135,1.492760136646293,107.73239986665759,3.1133444671599833,126.40446501250983,500.2818606372755,114.37837658065273,0
881.8193893893072,14405.294053566337,3434.596536478046,1.3299639644380326,98.4216249015974,2.2008315137683674,149.4129659576861,531.6886545123837,105.77941502832068,0
897.1527188139466,15821.336476627981,3457.3086441299124,2.216108345379627,103.08292063638821,2.1822888633963706,157.90614505298663,511.9258326971946,122.15031942943456,0
915.390088444603,14549.689632676065,3599.239837472663,1.659309882465213,93.99614307128894,2.831116004116779,150.66046614386067,500.4026145616538,130.73366582444973,0
814.4915803671687,15319.195962804191,3392.936657486468,2.483913012012602,101.39653689565351,2.384653263687545,176.9388248877799,499.6015073312294,128.69572518653422,1
832.5907288947144,14835.690762125507,3602.299915072372,2.4968911072652196,100.73336744778136,2.4809830443895566,165.48045548142105,471.3668412112711,111.90264532610189,0
937.1632047011358,15301.593715541172,3887.030808012046,2.6869571926057247,109.68769895681353,2.644837037218095,149.85038406518507,515.2074716040893,107.48772084622324,0
908.5432719063971,14727.942998942905,3663.1002044888523,1.573806616962948,109.67178122438949,2.8250749309329986,154.33378194995348,498.79385796390864,117.15812117845222,1
890.8008331823661,14918.603546963854,3490.3822985338456,2.237682805346005,104.93977382205645,2.3999617920454686,155.91331102964,484.94024119456384,135.67791509795663,0
900.9216966532697,15020.45958769786,3463.369905789341,2.3162271083211503,96.37652442453897,2.9559856017742896,158.06599208333648,533.1938531243621,126.45598078959546,0
917.3790852680836,14498.906272109263,3428.665373164026,1.7629109124480176,107.41822294390127,1.8592600453795582,113.48684008670784,462.49351922315594,127.03964676794233,0
873.0120159845319,15370.412172710063,3736.128182490429,1.6141140213035625,99.08031533796954,2.727936171085923,143.96947408461307,487.325123137027,128.89856951785495,1
861.0847637298843,14743.393216764207,3374.537310809739,2.8047603328879864,89.18085631286867,2.2481417325947026,120.31121863613147,530.831562463386,124.20766562518587,0
909.7922627548841,14885.70004232999,3509.0445417999963,2.1137479378660267,95.96712208089062,2.9116813949823976,175.56561894918974,509.4656882276076,121.20608547613578,0
851.0813611192484,14502.825312695744,3510.239580376217,2.317983875355869,100.84526983784325,2.5426133436491636,148.78300959994144,498.56423217041726,126.62306896647968,0
920.4126377857236,13718.833170602345,3399.6431614376934,1.5889619940860362,109.10215783664745,2.2981284003971796,146.13318100640754,507.5301062945044,114.5383389578198,0
814.870819788108,14904.486118699915,3225.50689042318,1.390357766738903,98.16471827842847,2.6988523279064895,167.9359466406647,505.38242513146525,105.85536988633679,0
951.4577818662822,16206.307710806457,3564.5949007235336,1.7152751127539447,87.90801288760395,2.7679565041621754,158.4464959489975,454.50012361142234,127.22996934624324,0
923.6298741206522,15392.302143949011,3487.799205628923,1.9379893063050015,100.56741683296819,2.6925682368575914,127.42730971241585,489.52214343956115,132.37738105749224,1
912.8014867156937,14990.369810132803,3600.048093887314,1.4678899965913255,101.13456040056552,2.1910911281100818,148.58189274945263,548.4956496354125,108.8176806064397,1
949.1345491972756,14868.554585395867,3393.2799387121668,1.9950775956748086,101.85837628902753,2.3547948629133746,143.2966605354723,480.220275956685,128.219214824159,0
983.2737222231289,15011.232946406024,3744.1642597626096,1.15574740596575,109.1987151595443,2.4987781488635696,115.10934222787893,490.45096957686997,136.8076571338819,0
950.7185032509066,15273.559557587605,3324.645243757631,1.439976288765064,110.18923240089899,2.487622104204982,136.1944753352559,483.75137710072437,119.97753798242879,0
807.9562884334177,14409.593592345578,3842.4080568035783,2.3354556241384374,94.05789127618334,2.7249236426315044,146.3291935596707,497.3895433004559,111.81997815258254,1
836.0211516632149,15557.160847334437,3150.4726980343476,2.301895260138947,93.83856541951056,1.8955296302480176,147.70098137016313,482.50631506027105,121.23018673526755,0
868.7590711152161,15357.690657720623,3586.9540129113784,1.804061617306567,89.59801289044526,2.600298116366051,120.35537152645382,514.6022450647419,114.49466031799298,0
901.3045525105417,15359.092862853968,3595.0861365053247,1.4911178454615235,106.98815670280476,2.4130055936690082,173.03331166094952,505.919402368708,113.83269890043599,1
925.8829510234561,15219.237869404864,3340.8885864118233,1.4862982242369944,114.48820108337715,2.2484498150848142,147.95793882217123,523.2064284532105,124.33184067271543,1
863.7128093423268,15009.808328846995,3584.8787875722023,1.813365877029343,96.84918072091077,2.2772539666691203,150.75106153321127,468.4717650143312,103.96270524970105,0
909.338338223854,15336.43061798341,3755.903733952032,2.3222592458226456,97.58569435275007,2.4356387006446107,158.01283276679675,489.7897855135129,105.56071077507772,1
862.2308533823339,15295.907066870688,3056.636232129187,2.464122845672162,114.66782556898976,1.4196744686621448,134.23847492192658,493.22832105163593,120.19290880373943,1
869.4241098504026,14822.979644529489,3600.548961498163,1.7517341322590154,105.05557853215008,2.289613128762535,159.12711946265392,513.6694073026579,119.77691461087569,0
829.6669451575889,14713.199113551549,3001.3458359339847,1.423253787007608,104.36235704801055,2.237255552606112,142.65850707963634,476.203364083789,123.43554577039936,0
853.8383376944548,15050.928147630993,3306.867039295358,2.1339218189331666,88.09083494026274,2.659834962796787,132.06828918705617,527.4696141277503,138.7522538848339,1
832.4157697191833,15774.510075747594,3825.833272980189,1.5882325146870753,106.78728069279418,2.2583419952468438,161.46894986710797,535.5924677155283,121.04514036075821,0
851.2063373511334,14380.44646217305,3383.6435933215894,1.7408736805693987,90.70863659490242,2.4354658599488532,179.83347717603615,470.3338295709325,125.98172150334794,0
952.682089830392,14266.23736712378,3265.2240071182055,2.662638045218519,88.65979814065042,2.9626829882983907,164.49658746971664,485.27381315319303,110.24467064385368,0
852.5300555584029,15082.380420618258,3460.4124542030636,2.413557714282884,96.53228423233288,2.798305455944627,168.45955130280862,484.04205475123723,127.67937663516537,1
1031.6191032418697,15025.44385092801,3913.5812676327105,2.078987156125726,94.14207276551309,2.7706814199830356,139.58738786875404,578.9715861403249,114.73609134889323,1
924.6658950440444,15086.670832185204,3133.6635505587947,1.3640404994436386,97.7840030561496,2.3500382708767447,118.04760541663087,487.1029968437634,120.71420832581093,0
909.2418061847437,15121.97659895425,3289.7380176721313,2.1056982837353293,85.59018365475082,2.6629096837868955,179.80275044199684,550.3287632646841,118.91151374930838,1
857.0821109909393,14888.398872682597,3799.4863366359255,2.531328645393763,109.58816306467672,2.4298306598639217,191.0902977880952,462.0010401468017,130.3297423491403,1
935.0154939704496,15744.931719301041,3871.5404687075466,1.8121831671172322,111.27686294516428,2.4411720367969187,180.85613547539364,470.3104710150691,106.90023445625,1
871.2181086881113,14199.548010761742,3479.313755141943,2.6755570449933574,80.52657525859186,2.622905603123965,143.284281220405,479.401864044554,97.1676136538496,0
906.1004907322681,14585.751487609878,3252.1894594946716,2.6463726447591034,109.78457805666551,2.3209019234737203,126.90731322542311,474.6293206566043,117.86567302912076,0
1028.0042269134397,14948.372619925476,3919.1687003618317,2.831866416071737,91.89471370178373,2.947900931332961,128.68634604360867,491.963037975245,124.68531256905123,0
895.1970050137675,14178.405594422917,3818.8884783498393,2.1526215632656767,108.56975536982786,2.451960958120619,116.32534864771903,478.73665391835505,121.522693758075,0
957.4636663142838,14912.072797783965,3635.7893975524466,2.2936958499030062,99.31553507333584,2.6855081698778993,147.8524276317991,475.4197522179628,132.3220423741391,0
864.8411787437057,15830.735082864008,3337.519530212516,2.707093644165545,100.28775564080999,2.9366801437771892,182.1135591616491,534.7541598941998,124.37372674179669,1
898.2505754751519,15010.44324414798,3490.1941318323925,2.2236969685344876,98.14902350578781,2.8094961323725527,147.16674736255513,536.713808675395,114.3615166814014,0
988.5400317817755,15115.350452859342,3467.927983791034,1.7493829461048938,112.12129204233486,2.0773242691928426,156.0464580069655,528.4788949512595,96.74579845860319,1
868.6516471106116,14369.91761741371,3566.1702609231156,1.7757285817360693,87.60411987474971,2.6334687685029654,177.51193928608416,515.7199686675299,117.62687765804782,0
990.6224278998465,14691.819295980262,3790.2002876262673,2.1192774768868694,106.07840338735008,2.7552158183381943,141.918093763352,502.7822919733866,130.279590022578,0
935.3875967727738,14812.401809838031,3675.8834082274807,1.3547192890268906,111.0133016488955,2.7675589066482247,190.7106291343919,485.08907928002276,116.07952217332885,0
871.8766612052866,14841.142451621883,3284.5247846030484,1.9283705423179036,107.16340080540411,2.1660115497656105,189.84188814994906,471.40527485734725,120.28320263677765,0
931.620386952776,15640.821897501884,3775.2992900039076,2.5482735591151267,123.24698914323417,2.3028894288948027,147.37777322639036,510.88987110298063,124.21360254306708,0
948.6277224813365,15278.845530362561,3562.626428002631,0.9043730744173595,94.71053237275301,2.7983674707224866,138.44931471961576,464.79108822359603,109.84707625750184,1
931.0904981108598,14444.271021531484,3637.4131591717833,2.7672410508972574,109.57304822593531,2.2714718887952063,163.94476092780627,470.1823721247382,126.23235896638818,0
821.4887640054772,15123.252389216002,3793.3081718557205,2.5611871093515797,98.9390936465858,2.4100911830007057,143.04950114962284,534.5873976861443,136.37121790001706,0
863.6431412087566,15249.110874248392,3277.6839500972897,1.7701176920847619,112.3340607635267,2.9727627428505907,126.86889565865327,557.0194712516626,118.27186648106594,0
887.6240682224247,15570.074519260634,3492.8348842587075,2.271695413935905,99.9231100427863,2.485660224884563,175.6247730704596,511.79885414499444,108.70935578167698,0
896.2783285449976,15790.270343284186,3393.709089728157,2.0015738634531632,96.12124218137531,2.2819677586498472,174.3289477455416,533.1937145688394,119.33398972978026,0
931.0336048775339,14492.452904086065,3186.428114926909,2.6149951842193415,113.06072203871629,2.2367147929411284,153.11023207527123,492.6245504766805,97.75615891391132,0
908.8850500466627,14594.57124439483,3569.341995520984,2.4913415713849707,95.0843806098107,2.5998157988755564,124.74270492543644,459.86977441736946,123.36903263976616,0
833.2327820644949,14371.211070542691,4002.311310316885,1.2999646384084955,85.87274241099443,2.100055597456837,125.40947497565227,518.3651485585575,124.52274377648578,1
919.0098925502982,14882.990070446509,3131.9844510988496,2.2936312067320883,94.83153116826172,2.4257992108310744,152.14458576838305,517.078679698102,136.75636293845562,0
930.5292872641911,15233.179187223168,3493.543877790106,1.8971860731783763,106.19032946588533,2.5999691604970065,140.00257930989935,502.1500566164073,118.06005207433375,1
927.989522396552,15493.66725829455,3628.1085870149545,2.04141628525905,113.92038751587091,2.8897449461643,143.17814135716785,492.7287362568467,124.0848533814647,0
954.039036277731,14962.024488178738,3524.615640331236,1.6359140495150921,101.11129375296512,2.7002644241109985,170.43926310120008,528.866317357433,111.38711897614098,1
941.6961077274452,14840.076238372578,3477.374389496852,2.8740685345604176,113.18197067234026,2.2857804646053466,164.66358634845116,470.42800899717577,116.43572879474921,0
922.9590039614218,15075.878996124371,3240.1567273108353,2.520030909951288,86.41825078522406,2.853525795269116,177.56285360995224,476.78658263328026,104.74814563337802,0
896.4917144270677,14582.428549184988,3546.5573485880327,1.6301144180135163,95.56736535182097,2.4101454887357567,130.18753553245486,469.75680479718716,118.05210378716764,0
816.9519533242004,16044.769360847387,3348.647204596815,1.3326946965448836,97.11424882845898,2.1292890933851774,143.13616862626577,502.5491888790748,116.94690846481436,1
921.4809109566293,14196.169486440971,3062.0156590042893,1.807163684511076,98.8544057252748,2.4483875922203584,165.17963390920227,467.3632096367223,122.99199766088896,0
910.3843843581556,15092.370289447863,3738.918444102746,2.217251323045653,100.84094388250196,2.9314507603437105,158.96156682025784,479.4727345845427,113.76403119667361,0
913.5789418597686,16011.803109614819,3691.6771639684084,2.1201029219731113,106.90910957392192,2.5495720150194776,180.64760765175242,478.8273331331841,120.83345350975092,0
836.1625712089846,15003.39992228,3510.332195370216,2.626566412384122,95.5519316182951,2.5037565592989357,158.4107341180814,492.18175002998123,116.66619944392335,0
845.9471729795869,14904.980482499253,3545.8149376411407,2.394959861090426,101.39028686953125,2.991163493410856,186.96218208211104,455.3787666078807,116.68500611700486,0
952.6576426666452,14821.277288594787,3714.8636025431124,2.4847845128764536,99.54877109675948,2.0705935458836717,160.80035603446282,502.61614976111804,120.8036232596303,0
898.0222423071673,14909.804159118796,3544.8679313556167,2.1634277003052187,90.7411009610885,2.114320265784168,171.2433489517732,537.4191095199403,120.4052294231701,0
934.0750348686312,15686.424237338266,3680.803510952263,1.3053506348945048,98.86333310918565,2.0152460587099505,143.52970106431087,504.06474116950284,127.61174039051639,0
901.4159188065231,13894.069044335247,3440.50355982523,1.9021507344265494,98.56340470102882,2.6117944559440165,150.28574423767978,546.2396343440396,118.79356965870166,0
901.4878069747873,15766.716850648163,3762.3967477147894,2.5300448699543328,98.34919434996954,2.5499479381345376,168.2188880767895,540.0199455763078,116.50114650876996,0
946.9141902987999,14288.021423774928,3564.1571451865366,1.974238535737677,100.3175945658145,2.962820910183933,182.25956341186108,523.3320514174357,118.19192554912775,0
874.1977635891313,14866.673835382793,3538.8103887211746,2.2515451843118734,100.75673540613386,2.573042523141031,164.58473898621506,502.24057527910657,112.85335883159007,1
904.8060388470492,14785.377789850669,3245.9877822575936,1.8406258423769335,95.67704820892669,2.378752852156209,148.3365645613076,500.6750116473632,116.40088906433328,0
876.8862355647478,15294.27663488536,3557.391170860342,1.4850940757290774,112.72714733971264,2.500538461863432,177.54670059056684,522.9139931708978,140.3115871307323,1
878.2751886283842,14200.937824058126,3333.6090165011096,1.9383279679769447,88.30519370796983,2.5353122255382874,106.16042687440239,488.24988171487905,110.87321239304133,0
884.5413938265681,15231.086333040972,3372.3434546943013,2.154523721516327,92.79029891530104,1.9984716180015498,121.55530996986252,443.5243774559761,117.21343666120691,1
911.1066885816856,16012.154811643426,3336.9248743367757,1.6721561402692782,127.79963624223555,3.313099493300468,163.6326844733678,514.7601216230888,116.1251133673031,0
876.0625689168261,14318.412997703595,3286.753013620155,1.8821443775716657,89.6200864501077,2.6559613054305733,150.2821671250625,466.06794110195085,117.528283877556,0
962.787806278676,15094.853083805197,3924.9542806033924,1.5302683790070086,86.4624532529024,2.5630024924067767,162.1102730224833,471.13576315428844,116.68760691121605,0
855.2696348890248,14669.008911101695,3766.2678123976807,2.559622458782048,107.34476745001218,2.6845491952835743,151.28815044863885,500.0067184398736,122.79240101221,1
890.6564177919321,15212.943603096517,3884.073500428852,1.852772121205983,79.22880146226126,2.7128232941759816,161.41891389207746,497.1462536733959,102.89824898608205,0
878.0134470862913,15009.573888707877,3255.420996088887,2.7263777725630916,97.64726090027561,2.4578339543492707,133.7119435801362,457.6377318105311,130.37171472532003,0
972.3488942176866,14679.256545477845,3514.2507499821786,2.764373925270454,121.45824925076488,2.31062765912779,161.40972172159383,504.9647469239942,126.32582799642198,0
909.8277388255788,15243.936142435537,3241.298474959181,1.959477017639128,84.55064077846599,2.679835205896511,169.8882905641517,528.9841898258314,107.57128413936866,0
951.5922269734317,15902.174054893372,3360.8610245605873,1.4957756337263253,80.18035514261287,2.615713252159436,174.41101207862465,466.1497528920265,97.30922727047599,0
825.7219813481514,14904.548104136351,3316.374603316685,0.9570510611333314,85.00818798042302,2.2570329702731775,190.27108589297399,538.1744999254628,110.22927853858599,0
913.352513293463,15359.878971074091,3747.9168012883124,1.2639814634866042,108.98359568346986,2.925710683410179,154.88196887004773,453.1948752461017,117.57333538572877,0
944.4815397811718,14353.363521064419,3420.754064379648,1.31308258755067,111.24776719985812,2.588005610896895,155.47822173694357,563.5197243311286,145.80291898690774,0
904.1141994637712,14521.781811590996,3713.675866738803,2.6892348137307525,94.87411203021492,2.718945808680289,119.53655071652304,487.6621870854955,125.43256964974273,1
953.2740187532676,15236.20313894019,3620.8241779177038,2.057912293613473,106.83212404001068,2.9175762663039757,139.3717719772315,504.36850990480673,101.92410350818542,0
874.1355774949814,15742.058014267983,3960.727750420958,2.194802262045994,113.9025532751199,2.5065666463494503,146.13835851986775,443.2389928254299,113.10344495099056,0
970.467372009279,15177.80667439283,3204.1111553720552,0.889789495532437,117.87346414429825,2.5950856020952346,171.0063910455271,498.13591800592076,119.46787563727017,1
1014.9449061809626,14843.470984738422,3751.84664795736,1.401016785391369,97.53664718820151,2.743008171551835,137.77997751820743,506.8544653315457,122.53683554298097,0
881.858071978017,14999.645702711678,3729.2881740801454,2.4435398882231434,76.98528282330014,2.2825416748599845,165.92680039497665,497.4151368770152,106.85251139689578,0
877.7248739299614,14374.796133015141,3305.3242323945933,2.143387056191293,91.79121077590314,2.5162154988538004,149.9675656607324,483.1075676884288,118.65009772022938,1
972.6692238558851,15302.257663177683,3701.426667294632,1.9263973606572014,95.73195805064742,2.5376645759953447,146.45663769770476,471.60306444416557,112.82360862389459,0
978.9786072865356,15441.166531161705,3567.228992605246,2.2824211793000613,97.4106120342161,2.2131824344949815,154.97787938266512,533.9157985861193,108.96241437397683,0
873.8569986423366,14773.95483358346,3454.5047480093185,2.8178989030679076,98.1214059899128,3.1952910366021636,142.17687255494315,500.9242140499385,122.59595646698953,1
878.9906591452071,14764.97892612025,3335.2129026056,1.8894787682314746,111.1889459793067,2.077811966952279,141.4192550381467,546.2225712955031,127.73877173442823,1
885.9107695569746,15132.939114826024,3356.178109710163,2.034684901329035,112.74428426687581,2.110568828893853,115.9042818841977,484.2055293561523,128.4104127696162,0
832.7774744482862,14781.640131979702,3909.962419157185,2.0962984593656526,98.28326346075217,2.8942679727110736,145.04091585344221,486.9561591988335,125.74386351133876,0
854.06740267579,14966.93369268709,3500.1365637914964,3.1960548176369965,110.98484876051819,2.713979875238963,140.40063707702546,524.4678273378848,115.02630466859738,0
849.7929616623966,16049.860894583258,3656.426000306292,0.9503218677904872,103.57661366631089,2.192210554755767,139.6803802130184,451.31075113989306,127.14549761463506,0
861.6101217447936,14876.487149627003,3341.8201236664895,2.341611507394404,100.64505972862571,2.682186704530508,158.33746125180082,463.5960991954123,123.09054438104287,0
898.2657556306609,14820.82992398939,3344.0294107556724,1.9425988756204682,109.06544157109964,2.940355133499193,163.17263905581018,532.9245491405949,121.33941882952013,0
911.710736626826,14676.22909718242,3716.3969618499887,2.28338586309209,100.72252048237915,2.490921082720904,154.64389009284656,464.84198212330415,113.88306878298202,1
977.5250246407038,15372.09598574997,3230.0847576896936,1.6713137230026378,120.57811177097761,3.2796468700223746,169.9083038089895,445.4284695409236,115.03123872658472,1
850.0822979630605,14909.387913390949,3416.9572464189455,1.9755174845707748,85.61588833205441,1.9827814567395894,161.5112385166073,556.0558156421928,120.73886936124553,0
949.2161199238292,14675.313480839286,3506.8054822144463,2.3557052897327475,94.84829100907982,2.7081470361577304,144.09887620388716,458.18547056377383,144.398744669855,0
889.3005577887245,15660.652016136506,3522.2745203680106,3.5564551005219203,98.73481103046049,2.849958500866301,140.74287428571242,505.5235819498451,123.0124248009139,0
897.5268145173784,15709.801502256818,3464.1813429967688,2.4040180947010357,104.3945269045799,2.767403170481574,156.25644473533694,502.0725557817281,113.88811497749714,0
